city,year,Date_Quarter,bedrooms_count,average_rate_per_night,latitude,longitude,counties,zipcodes,TotalPop,Income,Poverty
Austin,2015,Third,1,$39,30.4135517366723,-97.7366327442566,Travis County,78759,1176584,68350,13.9
Austin,2016,Fourth,5,$1450,30.3510343481756,-97.8695856465468,Travis County,78730,1176584,68350,13.9
Austin,2017,Second,Studio,$55,30.2884060244134,-97.7436700675856,Travis County,78705,1176584,68350,13.9
Austin,2016,Second,1,$39,30.1631491572874,-97.7634231189066,Travis County,78744,1176584,68350,13.9
Austin,2013,Third,1,$99,30.3272499250521,-97.73823633789551,Travis County,78756,1176584,68350,13.9
Austin,2016,Second,1,$63,30.413201291816502,-97.6690579521768,Travis County,78753,1176584,68350,13.9
Austin,2015,Second,1,$40,30.2900081604982,-97.7484391054296,Travis County,78705,1176584,68350,13.9
Austin,2015,Second,1,$30,30.2845254876078,-97.74467614633792,Travis County,78705,1176584,68350,13.9
Austin,2014,First,2,$175,30.2357353535857,-97.76795836325078,Travis County,78704,1176584,68350,13.9
Cedar Park,2017,Second,1,$35,30.4641083726857,-97.840827472535,Travis County,78726,1176584,68350,13.9
Austin,2016,Second,1,$137,30.4391284860987,-97.79426112903928,Travis County,78750,1176584,68350,13.9
Austin,2013,Fourth,1,$109,30.2905678483178,-97.7591054924643,Travis County,78703,1176584,68350,13.9
Austin,2015,Fourth,Studio,$77,30.3085412382472,-97.729736305779,Travis County,78751,1176584,68350,13.9
Austin,2014,Fourth,Studio,$92,30.3099787875486,-97.75689353467492,Travis County,78731,1176584,68350,13.9
Austin,2015,Third,1,$42,30.3107506826609,-97.6919028741876,Travis County,78723,1176584,68350,13.9
Austin,2014,Third,1,$75,30.283857592082896,-97.76103332652252,Travis County,78703,1176584,68350,13.9
Austin,2016,First,2,$69,30.280312641993294,-97.7119895680453,Travis County,78702,1176584,68350,13.9
Austin,2014,Second,1,$42,30.4260602846326,-97.694368528589,Travis County,78727,1176584,68350,13.9
Austin,2015,Second,1,$32,30.3203171764708,-97.70303494383752,Travis County,78723,1176584,68350,13.9
Austin,2014,Second,1,$41,30.4260028853243,-97.6951525274237,Travis County,78727,1176584,68350,13.9
Austin,2017,Second,1,$25,30.3308447160852,-97.6999246703462,Travis County,78752,1176584,68350,13.9
Austin,2015,Third,1,$45,30.448930714985103,-97.8138832883632,Travis County,78750,1176584,68350,13.9
Austin,2017,Second,1,$151,30.270059962551603,-97.7494661579137,Travis County,78701,1176584,68350,13.9
Austin,2017,First,1,$60,30.3505958884873,-97.7176382558686,Travis County,78757,1176584,68350,13.9
Austin,2017,First,2,$150,30.293988079504103,-97.7238971112942,Travis County,78751,1176584,68350,13.9
Austin,2017,First,2,$60,30.286397522613,-97.7489407492416,Travis County,78705,1176584,68350,13.9
Austin,2013,Third,1,$73,30.255107558657897,-97.7228364287328,Travis County,78702,1176584,68350,13.9
Austin,2015,Second,1,$175,30.2551330568166,-97.726177350561,Travis County,78702,1176584,68350,13.9
Austin,2013,First,Studio,$85,30.3024380910737,-97.6878886306136,Travis County,78723,1176584,68350,13.9
Austin,2013,First,1,$65,30.3077391918184,-97.686843911659,Travis County,78723,1176584,68350,13.9
Austin,2014,First,2,$160,30.291595317316297,-97.7603784876819,Travis County,78703,1176584,68350,13.9
Austin,2015,First,3,$320,30.382022785525105,-97.9309371561945,Travis County,78734,1176584,68350,13.9
Austin,2015,First,1,$99,30.264161540274703,-97.7413510693055,Travis County,78701,1176584,68350,13.9
Austin,2014,Fourth,1,$49,30.1963681724382,-97.82610654349,Travis County,78748,1176584,68350,13.9
Austin,2013,First,1,$165,30.2436617797644,-97.738486801483,Travis County,78704,1176584,68350,13.9
Austin,2014,Second,1,$90,30.2259418480125,-97.9294839142128,Travis County,78737,1176584,68350,13.9
Austin,2014,Fourth,4,$399,30.2324396887511,-97.7799849286156,Travis County,78704-7205,1176584,68350,13.9
Austin,2017,First,Studio,$69,30.328895767473195,-97.7317163674432,Travis County,78756,1176584,68350,13.9
Austin,2016,Second,2,$125,30.3197893919344,-97.73065885451668,Travis County,78756,1176584,68350,13.9
Austin,2016,Fourth,Studio,$65,30.3152931837694,-97.6972975393588,Travis County,78723,1176584,68350,13.9
Austin,2015,Fourth,1,$60,30.305824984666906,-97.735528014476,Travis County,78751,1176584,68350,13.9
Austin,2014,Third,1,$132,30.2809532633697,-97.7440860877236,Travis County,78701,1176584,68350,13.9
Austin,2014,First,1,$120,30.3433973749316,-97.77924338577309,Travis County,78731,1176584,68350,13.9
Austin,2016,Third,1,$35,30.4237268599046,-97.69603961509,Travis County,78727,1176584,68350,13.9
Austin,2015,Fourth,1,$28,30.293836687818,-97.7454419370467,Travis County,78705,1176584,68350,13.9
Austin,2015,Second,1,$87,30.3125596253765,-97.7093591285227,Travis County,78751,1176584,68350,13.9
Austin,2017,First,1,$119,30.281714073810395,-97.71218842765472,Travis County,78722,1176584,68350,13.9
Austin,2014,Second,1,$66,30.2821275952496,-97.6232651798714,Travis County,78724,1176584,68350,13.9
Austin,2013,Second,3,$150,30.381842952148105,-97.96153179522592,Travis County,78734,1176584,68350,13.9
Austin,2016,First,1,$25,30.244856127369104,-97.8606249704485,Travis County,78735,1176584,68350,13.9
West Lake Hills,2016,Second,4,$495,30.2865358270524,-97.8110718567066,Travis County,78746,1176584,68350,13.9
Spicewood,2017,First,3,$203,30.425992362987103,-98.0376281494324,Travis County,78669,1176584,68350,13.9
Austin,2017,First,1,$109,30.3206785170278,-97.7085268135528,Travis County,78751,1176584,68350,13.9
Austin,2016,First,1,$100,30.2358952931698,-97.9342538433481,Travis County,78736,1176584,68350,13.9
Bee Cave,2016,Second,Studio,$90,30.3050208743412,-97.9275646566217,Travis County,78738,1176584,68350,13.9
Spicewood,2014,Second,4,$600,30.3547165151594,-98.0761908695948,Travis County,,1176584,68350,13.9
Austin,2017,First,3,$239,30.186752149752003,-97.8942303084964,Travis County,78749,1176584,68350,13.9
Austin,2017,First,5,$4500,30.2158191612658,-97.8775461289235,Travis County,78749,1176584,68350,13.9
Austin,2016,Second,1,$100,30.2650479429705,-97.80555128715572,Travis County,78746,1176584,68350,13.9
Lakeway,2015,Second,5,$576,30.375381181908697,-97.9827810648954,Travis County,78734,1176584,68350,13.9
Lakeway,2016,First,4,$678,30.365205561822,-98.0101831267841,Travis County,,1176584,68350,13.9
Austin,2014,Third,4,$429,30.2397506991248,-97.8219016166592,Travis County,78745,1176584,68350,13.9
Lago Vista,2013,Third,2,$181,30.3862194545627,-97.9888494460825,Travis County,78645,1176584,68350,13.9
Austin,2017,First,2,$149,30.3577304360954,-97.79710538915572,Travis County,78731,1176584,68350,13.9
Austin,2015,First,1,$45,30.2359695229,-97.8070637892349,Travis County,78735,1176584,68350,13.9
Austin,2016,Third,3,$175,30.3806962165824,-97.9570039350043,Travis County,78734,1176584,68350,13.9
Austin,2015,Third,4,$3000,30.2756797114554,-97.8567700346858,Travis County,78735,1176584,68350,13.9
Lakeway,2016,First,2,$243,30.3713255425098,-97.98907376483108,Travis County,78734,1176584,68350,13.9
Marble Falls,2016,Third,4,$875,30.5546208063517,-98.043333574994,Travis County,,1176584,68350,13.9
Spicewood,2015,First,4,$350,30.4186556629484,-98.0470182539116,Travis County,78669,1176584,68350,13.9
Spicewood,2015,Third,4,$1266,30.3613182797969,-98.039523913902,Travis County,78669,1176584,68350,13.9
Lago Vista,2016,First,Studio,$100,30.4316396468018,-97.9838279688894,Travis County,78645,1176584,68350,13.9
Austin,2016,First,4,$250,30.383739833186,-97.91205656753692,Travis County,78732,1176584,68350,13.9
Lago Vista,2015,Third,5,$650,30.379750213492105,-97.9944952895914,Travis County,78734,1176584,68350,13.9
Austin,2015,First,1,$125,30.3455405518117,-97.8594403179482,Travis County,78733,1176584,68350,13.9
Spicewood,2016,First,4,$499,30.368565478457104,-98.06382657172492,Travis County,78669,1176584,68350,13.9
Austin,2015,First,1,$50,30.1785132155732,-97.61491402372292,Travis County,78617,1176584,68350,13.9
Spicewood,2015,Second,3,$340,30.4245796703229,-98.0390431055682,Travis County,78669,1176584,68350,13.9
Austin,2015,Second,1,$70,30.1825484802314,-97.83218057214891,Travis County,78748,1176584,68350,13.9
Austin,2013,Third,1,$39,30.1886448273046,-97.88932170078952,Travis County,78739,1176584,68350,13.9
Austin,2014,Fourth,3,$300,30.1972110100868,-97.8186673946734,Travis County,78745,1176584,68350,13.9
Austin,2014,Second,2,$199,30.4165041392608,-97.8894262941448,Travis County,78732,1176584,68350,13.9
Point Venture,2016,Second,2,$300,30.384387608294897,-97.9905699502874,Travis County,78645,1176584,68350,13.9
Austin,2013,Second,Studio,$100,30.2682362915005,-97.7983154390899,Travis County,78746,1176584,68350,13.9
Marble Falls,2014,Second,4,$595,30.4855194756986,-98.0414318040057,Travis County,,1176584,68350,13.9
Austin,2015,Third,3,$399,30.4215125824296,-97.8563828813553,Travis County,78726,1176584,68350,13.9
Spicewood,2016,First,3,$285,30.3625961720229,-98.03851083092958,Travis County,78669,1176584,68350,13.9
Austin,2014,Third,3,$66,30.2960467664586,-97.74808888811953,Travis County,78705,1176584,68350,13.9
Austin,2016,Second,1,$175,30.4128111731028,-97.9380253923428,Travis County,78734,1176584,68350,13.9
Lakeway,2016,First,2,$243,30.371360229526,-97.9889644003335,Travis County,78734,1176584,68350,13.9
Austin,2015,Fourth,1,$95,30.3995520743674,-97.8459812538789,Travis County,78726,1176584,68350,13.9
Austin,2015,Second,2,$85,30.196824819307498,-97.827966008208,Travis County,78748,1176584,68350,13.9
Manchaca,2016,First,1,$100,30.1307765106794,-97.8261750102592,Travis County,78652,1176584,68350,13.9
Austin,2016,Third,2,$175,30.2772111237904,-97.8067593390763,Travis County,78746,1176584,68350,13.9
Austin,2017,Second,Studio,$75,30.289638262220898,-97.7731811079575,Travis County,78703,1176584,68350,13.9
Austin,2013,Second,4,$99,30.305270580603104,-97.7136441875461,Travis County,78728,1176584,68350,13.9
Austin,2017,First,1,$131,30.2817950935496,-97.7104152972213,Travis County,78722,1176584,68350,13.9
Austin,2017,Second,1,$50,30.355355125358894,-97.7520655392825,Travis County,78731,1176584,68350,13.9
Austin,2014,First,1,$89,30.3148128276488,-97.72149506475272,Travis County,78751,1176584,68350,13.9
Garfield,2014,Third,4,$395,30.2239935748485,-97.5211814140924,Travis County,78617,1176584,68350,13.9
Cedar Park,2016,Second,1,$19,30.471264624286498,-97.8337250822912,Travis County,78713,1176584,68350,13.9
Austin,2015,Fourth,Studio,$65,30.334926640015603,-97.7171092094664,Travis County,787852,1176584,68350,13.9
Austin,2016,Second,1,$85,30.328541807563894,-97.680586920233,Travis County,78753:78754,1176584,68350,13.9
Austin,2013,Third,2,$118,30.3230513415211,-97.7178593554382,Travis County,78752,1176584,68350,13.9
Austin,2013,Second,1,$33,30.3466252096099,-97.68895937888,Travis County,78753,1176584,68350,13.9
Austin,2017,First,2,$149,30.3577304360954,-97.79710538915572,Travis County,78731,1176584,68350,13.9
Austin,2017,Second,1,$32,30.3173341142244,-97.72821782151492,Travis County,78751,1176584,68350,13.9
Austin,2016,Second,1,$57,30.3871342259531,-97.6554538928863,Travis County,78753,1176584,68350,13.9
Austin,2017,Second,Studio,$80,30.3338410850436,-97.6491651787277,Travis County,78754,1176584,68350,13.9
Austin,2017,First,2,$160,30.2924538182801,-97.72330074791158,Travis County,78705,1176584,68350,13.9
Austin,2014,First,1,$95,30.2934260739956,-97.7224944649039,Travis County,78705,1176584,68350,13.9
Austin,2013,Third,1,$43,30.4387721791732,-97.75112451255,Travis County,78727,1176584,68350,13.9
Austin,2014,Fourth,1,$50,30.297190675711605,-97.6870439662401,Travis County,78723,1176584,68350,13.9
Austin,2017,First,1,$79,30.271949094734303,-97.7495025373007,Travis County,78701,1176584,68350,13.9
Austin,2016,First,1,$125,30.3304444879472,-97.8638101804805,Travis County,78733,1176584,68350,13.9
Austin,2016,Second,2,$38,30.286911184504,-97.7514097516172,Travis County,78705,1176584,68350,13.9
Austin,2016,Second,1,$45,30.299855347748103,-97.7346917278821,Travis County,78705,1176584,68350,13.9
Austin,2013,Second,1,$85,30.2780235401368,-97.7590784333842,Travis County,78703,1176584,68350,13.9
Austin,2016,Second,2,$60,30.3246167896421,-97.6982328017979,Travis County,78752,1176584,68350,13.9
Cedar Park,2015,First,1,$90,30.508590781215705,-97.88014025162752,Travis County,78641,1176584,68350,13.9
Austin,2016,Fourth,1,$102,30.4306230685321,-97.7525615384603,Travis County,78759,1176584,68350,13.9
Austin,2015,Third,1,$95,30.311824703520895,-97.71258253248207,Travis County,78751,1176584,68350,13.9
Austin,2017,First,1,$70,30.2845730790654,-97.7428234820149,Travis County,78705,1176584,68350,13.9
Austin,2015,Third,4,$315,30.2396354748262,-97.58277367141832,Travis County,78725,1176584,68350,13.9
Austin,2015,First,4,$775,30.177340889155698,-97.61622475572928,Travis County,78617,1176584,68350,13.9
Austin,2013,Third,1,$36,30.3258142108775,-97.68251534347158,Travis County,78752,1176584,68350,13.9
Austin,2016,First,1,$145,30.3845065321595,-97.9572480923534,Travis County,78734,1176584,68350,13.9
Austin,2017,First,3,$799,30.2687560121593,-97.7505782307208,Travis County,78701,1176584,68350,13.9
Austin,2013,Third,1,$45,30.439716629957104,-97.7531159383422,Travis County,78729,1176584,68350,13.9
Austin,2017,First,1,$29,30.2948003898134,-97.7444592699732,Travis County,78705,1176584,68350,13.9
Austin,2016,Second,3,$147,30.238842898831702,-97.57152212361532,Travis County,78725,1176584,68350,13.9
Austin,2014,Second,1,$60,30.155040092695,-97.6470864328902,Travis County,78617,1176584,68350,13.9
Garfield,2014,Third,2,$300,30.2143632279613,-97.5430931920774,Travis County,78617,1176584,68350,13.9
Austin,2015,First,Studio,$109,30.2998503333898,-97.72821286147108,Travis County,78751,1176584,68350,13.9
Cedar Park,2016,Third,2,$169,30.509353350381,-97.8780630472516,Travis County,78641,1176584,68350,13.9
Austin,2017,Second,1,$110,30.3160593447642,-97.746399473234,Travis County,78756,1176584,68350,13.9
Del Valle,2017,First,2,$150,30.170580157018,-97.6124283262084,Travis County,78617,1176584,68350,13.9
Austin,2013,First,Studio,$84,30.3266088039117,-97.7316738549373,Travis County,78756,1176584,68350,13.9
Austin,2016,Second,2,$125,30.319021370772,-97.72922541187,Travis County,78751,1176584,68350,13.9
Austin,2016,Third,1,$38,30.412323492397103,-97.7161894740599,Travis County,78759-3504,1176584,68350,13.9
Austin,2016,Fourth,2,$78,30.344066993368003,-97.73512461796072,Travis County,78757,1176584,68350,13.9
Austin,2015,Second,2,$1200,30.2484105394328,-97.5606217543175,Travis County,78725,1176584,68350,13.9
Austin,2014,Third,1,$85,30.2730044157726,-97.7550491177688,Travis County,78703,1176584,68350,13.9
Austin,2015,Third,3,$150,30.2473560724977,-97.5821769327766,Travis County,78724,1176584,68350,13.9
Austin,2016,Third,1,$68,30.2435063425383,-97.5861689905004,Travis County,78725,1176584,68350,13.9
Austin,2015,Second,Studio,$79,30.343229172999703,-97.7173173192634,Travis County,78757,1176584,68350,13.9
Austin,2016,Third,1,$30,30.2403844387571,-97.5803121991695,Travis County,78725,1176584,68350,13.9
Austin,2016,Second,2,$125,30.2833113002934,-97.7588669459401,Travis County,78703,1176584,68350,13.9
Austin,2016,Fourth,1,$84,30.343629234305705,-97.73683644486547,Travis County,78757,1176584,68350,13.9
Austin,2014,Fourth,1,$50,30.3058604183548,-97.72735448542772,Travis County,78751,1176584,68350,13.9
Austin,2014,Third,1,$75,30.369137453466895,-97.73692695908792,Travis County,78757,1176584,68350,13.9
Austin,2013,Third,1,$118,30.3191626521313,-97.7553392615916,Travis County,78731,1176584,68350,13.9
Austin,2013,Fourth,1,$119,30.291353092762105,-97.7599551350953,Travis County,78703,1176584,68350,13.9
Austin,2013,First,Studio,$90,30.2972194475993,-97.68261852677072,Travis County,78723,1176584,68350,13.9
Garfield,2014,Third,Studio,$150,30.1803481332224,-97.55685246996453,Travis County,78617,1176584,68350,13.9
Austin,2017,Second,1,$36,30.293070490618,-97.7421857042073,Travis County,78705,1176584,68350,13.9
Austin,2016,Fourth,1,$66,30.2861468170891,-97.7450540176632,Travis County,78705-5609,1176584,68350,13.9
Austin,2017,Second,Studio,$33,30.2876399146006,-97.748405614797,Travis County,78705-5609,1176584,68350,13.9
Austin,2014,Third,1,$100,30.285237410876302,-97.7719174395138,Travis County,78703,1176584,68350,13.9
Austin,2013,Fourth,3,$900,30.168573534310497,-97.6125990774629,Travis County,78617,1176584,68350,13.9
Austin,2016,Second,1,$50,30.190655211455,-97.8169648719203,Travis County,78748,1176584,68350,13.9
Austin,2016,Fourth,1,$40,30.2023720809586,-97.85871281857278,Travis County,78749,1176584,68350,13.9
Spicewood,2015,Third,3,$1122,30.4084059768504,-97.9917568444223,Travis County,78669,1176584,68350,13.9
Austin,2016,Fourth,3,$225,30.424940828226102,-97.9482107440458,Travis County,78734,1176584,68350,13.9
Austin,2013,First,1,$200,30.2660875547818,-97.741751633145,Travis County,78701,1176584,68350,13.9
Austin,2016,Fourth,1,$89,30.2926571512222,-97.7221623287053,Travis County,78705,1176584,68350,13.9
Webberville,2016,First,1,$125,30.2527473463344,-97.5475416908955,Travis County,78653,1176584,68350,13.9
Lago Vista,2013,Third,2,$181,30.3862194545627,-97.9888494460825,Travis County,78645,1176584,68350,13.9
Austin,2016,Second,2,$62,30.3068921600555,-97.722137864913,Travis County,78751,1176584,68350,13.9
Lago Vista,2015,Second,1,$145,30.438872175878892,-98.02094198748392,Travis County,78645,1176584,68350,13.9
Austin,2014,First,1,$47,30.3813728091394,-97.8936554730092,Travis County,78732,1176584,68350,13.9
Lakeway,2016,First,2,$243,30.370533695941702,-97.9887337769504,Travis County,78734,1176584,68350,13.9
Lago Vista,2013,First,2,$399,30.427073066543,-97.9631892421156,Travis County,78645,1176584,68350,13.9
Jonestown,2014,Second,3,$350,30.4535905658237,-97.9353267035762,Travis County,78645,1176584,68350,13.9
Austin,2016,Third,1,$49,30.205174800852294,-97.8287686403564,Travis County,78745,1176584,68350,13.9
Lakeway,2016,First,2,$243,30.372730083356,-97.98775582537208,Travis County,78734,1176584,68350,13.9
Austin,2017,First,1,$179,30.4302462100647,-97.9432351619309,Travis County,78734,1176584,68350,13.9
Austin,2013,Third,Studio,$100,30.279773818780605,-97.7137684658033,Travis County,78702,1176584,68350,13.9
Austin,2014,First,1,$73,30.2814338808662,-97.7514226729711,Travis County,78703,1176584,68350,13.9
Austin,2016,Third,1,$27,30.2064426591934,-97.8530876967197,Travis County,78749,1176584,68350,13.9
Lago Vista,2015,First,1,$175,30.440857622188,-98.0211944977537,Travis County,78645,1176584,68350,13.9
Austin,2014,Fourth,1,$49,30.1963681724382,-97.82610654349,Travis County,78748,1176584,68350,13.9
Austin,2013,Second,1,$75,30.3461454266054,-97.7360628422255,Travis County,78757,1176584,68350,13.9
Lago Vista,2017,First,1,$194,30.4406124593716,-98.0206832420705,Travis County,78645,1176584,68350,13.9
Austin,2017,Second,Studio,$128,30.332144120504104,-97.9266816182868,Travis County,78732,1176584,68350,13.9
Austin,2013,Third,1,$43,30.3601453629638,-97.72666561574292,Travis County,78757,1176584,68350,13.9
Lakeway,2015,Third,3,$525,30.3711435820514,-97.9918581424399,Travis County,78734,1176584,68350,13.9
Austin,2015,Third,Studio,$60,30.412266176394898,-97.7157053584864,Travis County,78759-3504,1176584,68350,13.9
Austin,2016,Third,3,$250,30.1749059925337,-97.79945858423147,Travis County,78748,1176584,68350,13.9
Lago Vista,2016,First,3,$795,30.4401898583803,-98.01957886629008,Travis County,78645,1176584,68350,13.9
Spicewood,2014,Second,3,$200,30.43684543104,-98.0688726897782,Travis County,78669,1176584,68350,13.9
Austin,2015,Third,2,$90,30.4402479848822,-97.7437759172027,Travis County,78727,1176584,68350,13.9
Spicewood,2016,Fourth,1,$85,30.387709501143497,-98.09081262452308,Travis County,78669,1176584,68350,13.9
Austin,2017,Second,1,$81,30.286157018329305,-97.74752847663272,Travis County,78705,1176584,68350,13.9
Austin,2014,Fourth,1,$50,30.1862675622385,-97.8302854378209,Travis County,78748,1176584,68350,13.9
Austin,2014,Fourth,1,$114,30.377019104779603,-97.9503410828168,Travis County,78734,1176584,68350,13.9
Austin,2013,First,1,$109,30.3006690544523,-97.73643106031771,Travis County,78705,1176584,68350,13.9
Lakeway,2017,First,3,$595,30.3868685093196,-97.9545204242453,Travis County,78734,1176584,68350,13.9
Lago Vista,2016,Second,2,$210,30.441273580651004,-98.02102611952208,Travis County,78645,1176584,68350,13.9
Austin,2016,Third,1,$95,30.3872748371861,-97.74653227915132,Travis County,78759,1176584,68350,13.9
Travis County,2016,Fourth,1,$75,30.1180127807577,-97.6267835397857,Travis County,78617,1176584,68350,13.9
Lago Vista,2016,First,1,$105,30.4401998111765,-98.02232247598172,Travis County,78645,1176584,68350,13.9
Austin,2016,Third,1,$200,30.1924181704291,-97.7737592942946,Travis County,78745,1176584,68350,13.9
Austin,2015,First,3,$310,30.303307069974103,-97.8013506528483,Travis County,78746,1176584,68350,13.9
Cedar Park,2016,Third,2,$169,30.509353350381,-97.8780630472516,Travis County,78641,1176584,68350,13.9
Austin,2015,Third,2,$119,30.3654617083871,-97.722387336787,Travis County,78757,1176584,68350,13.9
Garfield,2013,Third,3,$599,30.2231393143747,-97.5212604724898,Travis County,78617,1176584,68350,13.9
Austin,2017,Second,1,$80,30.1663303098216,-97.6260662092591,Travis County,78617,1176584,68350,13.9
Austin,2013,Fourth,1,$70,30.1880309577635,-97.7659832521452,Travis County,78744,1176584,68350,13.9
Briarcliff,2014,Second,3,$499,30.4246859865448,-98.0387437568752,Travis County,78669,1176584,68350,13.9
Lakeway,2017,Second,2,$122,30.372748020577504,-97.9889942845363,Travis County,78734,1176584,68350,13.9
Leander,2013,First,4,$558,30.4460179795308,-97.9407015422933,Travis County,78645,1176584,68350,13.9
Lago Vista,2015,Fourth,3,$225,30.459772320019496,-97.9954789206695,Travis County,78645,1176584,68350,13.9
Austin,2015,Fourth,1,$119,30.284566600111106,-97.7226556249115,Travis County,78722,1176584,68350,13.9
Austin,2017,First,4,$229,30.1827681389157,-97.80827360541493,Travis County,78748,1176584,68350,13.9
Austin,2016,Fourth,1,$41,30.1638656479862,-97.8274421947129,Travis County,78748,1176584,68350,13.9
Lago Vista,2017,First,2,$100,30.438883918375694,-98.0205074585704,Travis County,78645,1176584,68350,13.9
Leander,2016,Second,2,$275,30.391749193063102,-97.9814674796174,Travis County,78645,1176584,68350,13.9
Austin,2017,Second,1,$25,30.229739077828803,-97.827347410824,Travis County,78749,1176584,68350,13.9
Lago Vista,2016,Third,1,$125,30.4408370150937,-98.0210483649547,Travis County,78645,1176584,68350,13.9
Austin,2014,First,1,$120,30.2303850707103,-97.7658109511145,Travis County,78704,1176584,68350,13.9
Spicewood,2017,Second,5,$325,30.411912044348803,-97.99723690323108,Travis County,78645,1176584,68350,13.9
Austin,2015,Fourth,1,$35,30.1767624209998,-97.8164672597159,Travis County,78748,1176584,68350,13.9
Austin,2017,Second,2,$44,30.2154206435787,-97.8571810257558,Travis County,78749,1176584,68350,13.9
Lago Vista,2016,First,1,$120,30.440779934632506,-98.0210342210808,Travis County,78645,1176584,68350,13.9
Austin,2016,Second,1,$40,30.1712768637762,-97.8088727117037,Travis County,78748,1176584,68350,13.9
Austin,2015,Third,3,$185,30.2015288824058,-97.8713150472802,Travis County,78749,1176584,68350,13.9
Spicewood,2015,First,3,$300,30.420342467291302,-98.0452849792507,Travis County,78669,1176584,68350,13.9
Austin,2014,Fourth,Studio,$66,30.322789764330896,-97.7194447698065,Travis County,78752,1176584,68350,13.9
Austin,2017,Second,1,$79,30.2866725033843,-97.7475468725679,Travis County,78705,1176584,68350,13.9
Austin,2016,First,Studio,$25,30.295362318094,-97.7460517707702,Travis County,78705,1176584,68350,13.9
Cedar Park,2015,Second,3,$190,30.458854361511897,-97.844616529291,Travis County,78726,1176584,68350,13.9
Austin,2013,Third,Studio,$74,30.3033630387074,-97.7127473137067,Travis County,78722,1176584,68350,13.9
Austin,2015,First,1,$150,30.305956449337103,-97.8051206507637,Travis County,78746,1176584,68350,13.9
Garfield,2013,Third,4,$350,30.198159157038106,-97.5453441792417,Travis County,78617,1176584,68350,13.9
Austin,2016,Second,1,$65,30.3213144318375,-97.7214680228798,Travis County,78751,1176584,68350,13.9
Austin,2016,Third,3,$399,30.1607624531426,-97.6343473956946,Travis County,78617,1176584,68350,13.9
Cedar Park,2014,Second,3,$72,30.4742853055578,-97.82413274877632,Travis County,78713,1176584,68350,13.9
Austin,2017,First,1,$35,30.242674660379095,-97.5790430093647,Travis County,78725,1176584,68350,13.9
Austin,2016,Third,1,$40,30.2284023037492,-97.58926545066927,Travis County,78725,1176584,68350,13.9
Austin,2015,First,2,$84,30.3064862333891,-97.67250085228348,Travis County,78723,1176584,68350,13.9
Austin,2015,Second,2,$75,30.152001215264,-97.6688795882763,Travis County,78617,1176584,68350,13.9
Austin,2017,First,1,$118,30.2816402012465,-97.7118070638641,Travis County,78722,1176584,68350,13.9
Austin,2013,Third,2,$500,30.2405988124107,-97.5804810471158,Travis County,78725,1176584,68350,13.9
Austin,2015,Third,1,$95,30.312180751295,-97.7104426607965,Travis County,78751,1176584,68350,13.9
Austin,2014,Third,2,$300,30.2387583405643,-97.5798734967698,Travis County,78725,1176584,68350,13.9
Austin,2015,Second,1,$40,30.434002222115303,-97.69715173539328,Travis County,78727,1176584,68350,13.9
Austin,2013,First,1,$109,30.3006690544523,-97.73643106031771,Travis County,78705,1176584,68350,13.9
Travis County,2017,First,3,$429,30.3703611469181,-98.0343231615524,Travis County,78669,1176584,68350,13.9
Austin,2013,First,Studio,$85,30.3024380910737,-97.6878886306136,Travis County,78723,1176584,68350,13.9
Lago Vista,2015,First,1,$50,30.430285300481803,-97.9914176826798,Travis County,78645,1176584,68350,13.9
Austin,2013,Third,Studio,$113,30.260198533345,-97.7326855958658,Travis County,78702,1176584,68350,13.9
Austin,2015,First,1,$125,30.139493010748897,-97.8003109514529,Travis County,78748,1176584,68350,13.9
Austin,2016,First,1,$49,30.159552033979697,-97.7813764778828,Travis County,78747,1176584,68350,13.9
Manchaca,2015,First,3,$275,30.115421177927495,-97.82623526429848,Travis County,78652,1176584,68350,13.9
Austin,2014,Third,Studio,$80,30.357121323252,-97.743667072387,Travis County,78757,1176584,68350,13.9
Austin,2016,First,2,$175,30.1752502643287,-97.8343441796298,Travis County,78748,1176584,68350,13.9
Spicewood,2016,First,2,$190,30.4364965486626,-98.08786163786208,Travis County,78669,1176584,68350,13.9
Lago Vista,2014,Third,4,$200,30.440256397337,-98.0165519684029,Travis County,78645,1176584,68350,13.9
Austin,2013,Third,Studio,$87,30.4000307620838,-97.72662139838528,Travis County,78758,1176584,68350,13.9
Austin,2015,Third,1,$40,30.1773376773906,-97.82633704128727,Travis County,78748,1176584,68350,13.9
Austin,2015,First,1,$39,30.1506453003086,-97.7417960846751,Travis County,78747,1176584,68350,13.9
Austin,2017,Second,Studio,$150,30.2894098872604,-97.7686067031552,Travis County,78703,1176584,68350,13.9
Lakeway,2015,Third,3,$525,30.3711435820514,-97.9918581424399,Travis County,78734,1176584,68350,13.9
Austin,2016,First,4,$400,30.350381307857297,-97.8574810177659,Travis County,78733,1176584,68350,13.9
Austin,2016,Fourth,1,$40,30.4120778430128,-97.7166067990454,Travis County,78759-3504,1176584,68350,13.9
Dripping Springs,2015,Third,1,$137,30.288899252016503,-98.0709352853513,Travis County,78620,1176584,68350,13.9
Austin,2013,First,1,$75,30.2346879656007,-97.89949413043392,Travis County,78736,1176584,68350,13.9
Austin,2016,Third,3,$180,30.2736268557535,-97.81167600295,Travis County,78746,1176584,68350,13.9
Austin,2016,First,1,$28,30.231573999163103,-97.8346558765592,Travis County,78749,1176584,68350,13.9
